@relation R_data_frame

@attribute score_rank numeric
@attribute average_forever numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric

@data
43,648,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
20,437,1999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
70,4268,3999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
93,819,999,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
93,370,699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
95,700,2499,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
22,381,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
77,331,999,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
95,3373,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,5567,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,192,999,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
13,3818,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
18,1275,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
50,905,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1917,99,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
18,715,2999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
84,12078,3999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93,311,1999,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28,217,699,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
65,2593,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
87,348,1499,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
62,1276,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,407,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,816,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
90,309,999,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
73,388,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
35,202,999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
43,1125,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
43,1095,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2287,2999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
95,456,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
84,796,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,589,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,60,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
26,135,599,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
87,177,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
9,233,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
16,333,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77,96,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
77,1586,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
77,368,2999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
50,1046,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0
56,360,1299,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
25,135,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
67,1594,2499,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
45,198,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
37,103,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2532,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,572,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
56,1764,2999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,2093,2999,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
84,915,2999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
45,511,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
47,1940,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0
93,969,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
87,406,499,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
98,629,1499,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0
90,997,1999,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1
26,720,1499,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
19,5234,4999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
95,171,499,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0
54,1281,399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,331,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
50,945,4999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
93,242,1999,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
39,23,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
87,1579,1199,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
73,669,1499,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
52,795,2999,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
73,765,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
93,722,499,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90,677,1499,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
84,1453,1999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,101,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
19,609,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,2246,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,401,999,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
84,75,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
65,54,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
65,505,1499,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
93,612,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
56,1440,2999,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
93,709,1999,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
41,2080,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
31,168,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
28,1685,5999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
77,585,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
90,1982,1299,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56,1334,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
70,5055,3999,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
26,641,1999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22,3732,2499,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
73,99,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
80,367,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
50,1201,2999,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
59,486,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6,2744,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
98,304,299,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
98,607,2499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25,119,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
28,429,1999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
93,1098,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,202,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0
7,190,1499,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
73,960,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
80,1184,999,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
52,267,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1321,2499,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
62,343,499,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
84,684,3999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
52,587,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
25,196,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
21,1654,1999,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
47,3952,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
77,165,299,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
93,489,1499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56,127,1499,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
90,612,1499,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
34,710,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
15,850,799,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
84,305,999,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
45,1416,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
67,3400,3999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
62,1163,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
31,4452,2999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
29,314,999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
90,512,599,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,170,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70,261,1299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,328,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
90,418,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90,298,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,719,599,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
70,622,999,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
65,504,499,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56,389,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
98,2005,1499,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
65,119,199,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0
67,1624,2999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
70,219,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35,384,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
25,1023,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
50,4713,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
90,689,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
90,437,3999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39,2692,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
67,1556,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
31,519,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
22,77,299,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77,838,1799,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
39,594,2999,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
22,653,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
95,546,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0
90,157,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
90,673,2999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
50,82,799,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0
87,2738,999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
73,957,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,65,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
34,5701,4499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
99,108,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
77,679,1499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
17,117,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87,376,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
54,441,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
32,362,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
50,1476,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
70,2525,1799,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
84,410,599,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
65,694,1999,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
77,400,999,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
54,281,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
65,381,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
73,2051,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0
87,304,1499,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
59,896,1999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
87,2153,1999,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
17,102,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
90,168,999,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
20,2096,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,580,1499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
67,746,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
52,813,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
93,774,999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,1235,1999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
67,284,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
90,1142,1999,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
62,254,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
62,147,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
84,817,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,129,1299,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
43,2313,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
70,174,999,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9,250,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13,113,599,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
87,3228,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
98,189,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0
70,256,999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
73,934,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1128,2999,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
59,441,999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
90,572,999,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
77,361,1999,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
56,666,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
59,1162,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
87,581,999,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
9,84,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
65,1401,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
70,1671,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8,112,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,48,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
41,87,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
90,695,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
87,307,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
47,1030,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,554,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
65,476,1499,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
59,592,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
65,990,2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,193,699,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
98,239,999,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
23,633,1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,165,999,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
95,300,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
47,3133,2499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
99,3624,2000,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
32,592,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
23,1294,1999,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1572,2999,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
62,347,999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
59,382,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
39,741,599,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
67,4195,3999,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
93,239,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
87,184,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
45,155,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
87,3417,2499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
80,957,1499,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
25,498,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
70,432,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1607,5999,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
23,1588,2999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
67,557,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
95,844,3999,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
31,1980,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
39,2629,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
56,230,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
84,148,999,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32,616,1499,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
12,100,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,267,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
54,292,2499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,2724,2999,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
90,255,999,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
52,607,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
73,298,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
47,961,1999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41,504,1999,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
52,994,499,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
25,753,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
47,639,1499,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
20,223,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0
87,141,49,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0
73,1239,1499,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
67,194,375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,238,999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
62,258,699,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
34,219,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,173,499,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
37,356,1999,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
77,554,1999,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
37,425,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,699,1499,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73,687,1199,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
80,973,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,138,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
65,312,374,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
56,313,2999,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
39,1197,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
84,1260,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
59,929,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41,149,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
16,1030,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,581,2999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
84,216,999,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
98,169,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
98,163,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
98,687,1499,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
43,128,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77,132,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
62,134,199,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
14,337,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
39,54,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
50,436,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,709,499,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
90,405,1499,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
25,155,299,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
67,521,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
29,415,999,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
20,400,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
62,400,499,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,438,2999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
84,974,999,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
16,1105,4999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11,269,299,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
67,464,1999,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
54,255,999,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0
10,303,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
54,1798,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77,180,249,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
84,198,299,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
56,372,1999,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
87,500,1999,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
15,261,199,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
11,275,199,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
16,42,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
84,672,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
77,6118,2499,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
70,263,899,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
93,117,999,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
19,680,799,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
62,64,1999,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
16,202,99,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
67,195,999,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
70,83,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
87,574,1499,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
65,2745,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5,10357,4999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1473,1599,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
59,680,1999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
77,677,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
93,380,999,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
84,146,999,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
70,1466,699,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0
62,854,999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
54,2133,3999,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
13,260,199,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
29,454,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
9,3390,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,648,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1216,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
65,761,3499,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
73,606,1999,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
73,290,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
59,699,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
70,1973,999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
59,95,999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,278,1999,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
11,41,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
93,164,499,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
10,325,999,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
84,643,2999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,200,1499,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
56,206,999,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
