@relation R_data_frame

@attribute score_rank numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric
@attribute likely_to_succeed numeric

@data
39,999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
43,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84,1199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,1499,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
52,1299,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
45,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,699,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
54,999,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
95,1999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,1199,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
98,99,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
62,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
99,299,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
18,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
73,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
73,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
59,399,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
93,799,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
70,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,1199,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
65,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
26,124,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87,499,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
90,1999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
90,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,999,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31,3999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100,499,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
77,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,599,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
70,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
84,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
100,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,299,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
70,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,499,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
16,1799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100,699,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32,799,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
41,499,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
65,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7,499,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
87,59,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
100,799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,499,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,499,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
62,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
73,499,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
45,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
100,699,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
50,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
100,899,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39,1499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50,349,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
84,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80,399,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
25,599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,299,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
62,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,249,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
43,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
50,399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67,999,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
21,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,699,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
50,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
43,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39,999,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
98,199,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
90,199,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
62,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77,699,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
67,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,1499,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
13,499,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
52,999,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
0,199,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
100,899,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
56,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80,1499,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3,699,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
84,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
54,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,299,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
100,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
77,799,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
99,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
54,1799,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,899,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90,799,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
56,99,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
41,1499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,1999,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
98,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8,1999,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
52,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
31,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
95,1499,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0
70,999,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
31,1499,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
28,199,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
31,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
84,299,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,129,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
65,899,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
93,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
10,1499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87,1499,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
45,2499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,1999,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
10,399,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
99,99,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
70,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
18,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,674,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,599,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
65,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,399,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
90,59,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50,1999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67,599,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
52,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
29,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
100,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
32,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
47,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,599,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
37,3999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,3999,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67,999,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
2,999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41,1499,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
67,499,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
29,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,1499,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,299,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
41,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
95,999,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
50,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39,1499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,799,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
59,999,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
95,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,399,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
50,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
80,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77,1299,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
100,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34,1999,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
77,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
29,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
62,3999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,199,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
98,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
56,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,499,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
59,2999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,1499,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
16,399,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
70,799,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
70,899,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
34,599,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
100,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,999,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
80,499,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
54,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
87,1499,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
84,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
13,299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77,299,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
65,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
28,199,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
100,499,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
100,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,1999,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
84,359,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
70,1099,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
84,1999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
100,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,999,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
59,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
29,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,199,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
43,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,199,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
32,1199,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
100,2999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
80,399,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,699,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
98,299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
25,1499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
26,5499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
22,499,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
23,1499,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
100,299,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
59,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
77,1499,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
25,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
98,1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,299,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
77,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,499,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
25,499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,999,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
100,2499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
67,499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
77,799,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11,199,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
39,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
70,1499,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
20,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
62,499,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
93,499,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,489,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59,199,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
41,1299,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
16,5499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
73,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
45,999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
25,799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
31,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,799,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
98,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
70,299,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
70,1499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
18,499,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
62,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
98,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
15,799,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
100,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
37,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
87,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
37,1299,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
45,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
62,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
80,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,199,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
93,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,499,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1
26,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
31,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32,849,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
8,799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34,1499,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99,599,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
73,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
87,199,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,599,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
18,99,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
70,1199,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
100,899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,499,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
34,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,299,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
56,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
80,1499,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
59,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
11,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,499,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
90,1499,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95,1299,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
32,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
