"","score_rank","average_forever","price","Strategy","Multiplayer","Action","RPG","Simulation","Adventure","Singleplayer","Indie","Casual","Atmospheric","Great Soundtrack","Puzzle","2D"
"340",73,"[475,  931)",0,1,1,1,1,0,1,1,1,0,0,0,0,0
"341",70,"[165,  203)",699,0,0,1,0,0,1,1,0,0,0,1,0,0
"342",90,"[246,  317)",999,1,1,1,0,0,1,1,0,0,1,1,0,0
"343",50,"[ 22,   67)",0,0,1,1,0,1,0,1,1,0,0,0,0,0
"345",90,"[203,  246)",1499,1,0,1,0,0,1,1,1,1,1,1,1,1
"347",80,"[ 67,  123)",599,0,0,1,0,0,1,1,0,0,0,0,0,0
"349",62,"[931,41947]",1999,1,1,1,1,1,1,1,0,1,0,1,0,0
"350",80,"[931,41947]",0,1,1,0,1,0,1,1,1,0,1,0,0,0
"351",80,"[931,41947]",1999,1,1,0,1,0,1,1,1,0,0,1,0,0
"352",70,"[931,41947]",1999,0,1,1,1,0,1,1,0,0,1,0,0,0
"354",56,"[931,41947]",1999,0,1,1,0,0,1,1,0,0,1,1,0,0
"355",43,"[475,  931)",999,1,1,1,0,0,1,1,0,0,1,1,0,0
"356",20,"[317,  475)",1999,0,0,1,1,0,1,1,0,0,0,1,0,0
"357",70,"[931,41947]",3999,0,1,1,0,0,1,1,0,0,1,1,0,0
"358",93,"[475,  931)",999,1,0,0,0,1,1,1,1,1,0,1,0,1
"360",93,"[317,  475)",699,0,0,1,1,0,1,1,0,0,1,1,0,0
"361",95,"[475,  931)",2499,0,0,1,0,0,1,1,0,0,1,0,0,0
"362",22,"[317,  475)",0,1,1,1,1,0,1,1,0,0,0,0,0,0
"363",77,"[317,  475)",999,1,1,1,0,0,1,1,1,1,0,1,0,0
"364",95,"[931,41947]",999,1,1,0,0,0,0,1,0,0,0,0,0,0
"365",95,"[931,41947]",999,1,1,0,0,0,0,1,0,0,0,0,0,0
"366",98,"[165,  203)",999,0,0,0,1,0,1,1,1,1,0,1,0,1
"367",13,"[931,41947]",0,0,1,1,1,0,1,0,0,0,0,0,0,0
"368",18,"[931,41947]",0,0,1,1,1,0,1,0,0,0,0,0,0,0
"369",50,"[475,  931)",1999,1,1,0,0,0,0,1,0,0,0,0,0,0
"370",95,"[931,41947]",99,1,0,1,0,0,1,1,1,1,0,1,1,1
"371",18,"[475,  931)",2999,1,1,1,0,0,1,1,1,0,0,1,0,0
"372",84,"[931,41947]",3999,1,1,0,0,1,0,1,0,0,0,1,0,0
"373",93,"[246,  317)",1999,1,0,1,1,0,1,1,1,0,1,1,0,1
"374",28,"[203,  246)",699,0,1,1,0,0,1,1,0,0,0,0,0,0
"375",65,"[931,41947]",1299,1,1,1,0,0,0,1,0,0,0,0,0,0
"376",87,"[317,  475)",1499,1,1,1,1,0,1,1,0,0,1,1,0,0
"377",62,"[931,41947]",499,1,0,0,0,0,0,0,0,0,0,0,0,0
"378",62,"[317,  475)",499,1,0,0,0,0,0,0,0,0,0,0,0,0
"379",59,"[475,  931)",0,0,1,0,1,0,1,1,1,1,0,0,0,1
"380",90,"[246,  317)",999,0,1,1,0,0,1,1,0,0,1,1,0,0
"383",73,"[317,  475)",1499,0,0,1,0,0,1,1,0,0,1,1,0,0
"384",35,"[165,  203)",999,0,0,1,0,0,1,1,0,0,1,0,0,0
"385",43,"[931,41947]",999,0,0,1,1,0,1,1,0,0,1,1,0,0
"386",43,"[931,41947]",1999,1,1,0,0,1,0,1,0,0,0,1,0,0
"387",87,"[931,41947]",2999,1,0,1,1,0,1,1,0,0,0,0,0,0
"388",95,"[317,  475)",1499,0,0,1,1,0,1,1,1,0,1,1,0,1
"389",84,"[475,  931)",0,0,1,1,0,0,0,1,0,0,0,0,0,0
"390",39,"[475,  931)",1999,1,1,1,0,0,0,1,0,0,0,0,0,0
"391",22,"[ 22,   67)",0,0,1,1,0,1,1,1,1,1,1,0,1,0
"392",26,"[123,  165)",599,0,1,1,0,0,1,1,0,0,0,1,0,0
"393",87,"[165,  203)",999,1,0,0,0,0,0,1,1,1,1,1,1,1
"394",9,"[203,  246)",0,0,1,1,1,1,1,1,0,0,1,0,0,0
"395",16,"[317,  475)",1999,0,0,1,0,0,1,1,0,0,0,0,0,0
"396",77,"[ 67,  123)",0,1,1,0,0,1,1,1,0,0,0,0,1,0
"397",77,"[931,41947]",1999,0,1,1,1,0,1,1,0,0,1,0,0,0
"398",77,"[317,  475)",2999,0,1,1,0,0,1,1,0,0,1,0,0,0
"399",50,"[931,41947]",0,1,1,0,1,0,1,0,1,1,0,0,0,1
"400",56,"[317,  475)",1299,1,1,1,0,1,0,1,0,0,0,0,0,0
"401",25,"[123,  165)",0,1,1,1,1,0,1,1,1,1,0,0,0,0
"402",67,"[931,41947]",2499,1,0,0,1,0,0,1,1,0,1,0,0,1
"403",45,"[165,  203)",0,1,1,1,0,0,0,0,0,1,0,0,0,1
"404",37,"[ 67,  123)",699,0,0,1,0,0,0,1,0,0,1,0,0,0
"405",73,"[931,41947]",499,1,1,0,0,1,0,1,0,0,0,0,0,0
"407",23,"[475,  931)",0,0,1,1,1,0,1,0,0,0,0,0,0,0
"409",56,"[931,41947]",2999,1,1,0,0,1,0,1,1,0,1,1,0,0
"411",59,"[931,41947]",2999,0,1,1,0,0,0,1,1,0,1,1,0,0
"412",84,"[475,  931)",2999,0,1,1,0,0,1,1,0,0,1,1,0,0
"413",45,"[475,  931)",0,1,1,1,1,0,1,1,1,0,1,0,0,0
"414",47,"[931,41947]",0,0,1,1,1,0,1,0,0,1,0,0,0,1
"417",93,"[931,41947]",1499,0,0,1,1,0,1,1,0,0,1,1,0,0
"418",87,"[317,  475)",499,1,1,1,1,0,1,1,0,0,1,0,1,0
"419",98,"[475,  931)",1499,0,1,1,0,1,1,0,1,1,0,0,0,1
"420",90,"[931,41947]",1999,1,1,0,1,1,1,1,1,1,0,0,0,0
"421",26,"[475,  931)",1499,0,1,1,0,0,1,0,1,1,0,0,0,0
"422",19,"[931,41947]",4999,0,1,1,1,0,1,1,0,0,1,0,0,0
"424",95,"[165,  203)",499,0,0,1,0,0,1,1,1,1,0,1,1,1
"425",54,"[931,41947]",399,0,1,0,0,1,0,1,0,0,0,0,0,0
"426",90,"[317,  475)",1499,0,1,1,0,0,1,1,1,0,0,0,0,0
"427",50,"[931,41947]",4999,1,1,1,0,1,1,1,0,0,1,0,0,0
"428",93,"[203,  246)",1999,0,0,0,0,0,1,1,1,0,1,1,1,0
"429",39,"[ 22,   67)",0,1,1,1,0,1,1,1,1,0,1,1,0,0
"430",87,"[931,41947]",1199,1,0,0,1,0,1,1,0,0,1,1,0,0
"431",73,"[475,  931)",1499,1,1,1,0,0,1,1,0,0,1,0,0,0
"432",52,"[475,  931)",2999,0,1,1,0,1,0,1,0,1,0,0,0,0
"433",73,"[475,  931)",1999,0,1,1,0,0,0,1,0,0,0,0,0,1
"434",93,"[475,  931)",499,1,0,1,0,1,1,1,0,0,1,0,0,0
"435",90,"[475,  931)",1499,1,1,1,0,1,1,1,1,1,1,0,0,1
"436",84,"[931,41947]",1999,0,1,1,0,0,0,1,0,0,1,1,0,0
"437",28,"[ 67,  123)",0,0,1,1,0,0,1,1,1,0,0,1,0,0
"438",19,"[475,  931)",5999,0,1,1,0,0,0,1,0,0,0,0,0,0
"439",19,"[931,41947]",5999,0,1,1,0,0,0,1,0,0,0,0,0,0
"440",37,"[317,  475)",999,0,1,1,0,0,1,1,1,0,1,0,0,0
"441",84,"[ 67,  123)",0,0,1,1,0,0,1,1,1,0,1,0,0,0
"442",65,"[ 22,   67)",0,0,1,1,0,0,1,1,0,0,1,0,1,0
"443",65,"[475,  931)",1499,1,1,1,0,0,0,1,0,0,0,0,0,1
"444",93,"[475,  931)",0,0,0,0,0,0,1,1,1,1,0,1,0,1
"445",56,"[931,41947]",2999,1,1,0,1,0,1,1,1,0,1,1,0,0
"446",93,"[475,  931)",1999,0,0,1,1,0,1,1,0,0,1,0,0,0
"447",41,"[931,41947]",1999,0,1,1,0,0,1,1,0,1,1,0,0,0
"448",31,"[165,  203)",0,1,1,1,0,0,1,1,1,1,0,0,0,0
"449",28,"[931,41947]",5999,0,1,1,1,0,1,1,0,0,1,1,0,0
"450",77,"[475,  931)",1999,0,1,1,0,0,1,1,0,0,1,1,0,0
"452",90,"[931,41947]",1299,1,1,1,0,0,1,1,0,0,1,1,0,0
"453",56,"[931,41947]",2999,1,1,1,1,1,1,1,0,0,1,1,0,0
"454",70,"[931,41947]",3999,0,1,1,1,0,1,1,0,0,1,0,0,0
"455",26,"[475,  931)",1999,0,1,1,0,0,1,1,0,0,1,0,0,0
"456",22,"[931,41947]",2499,1,0,1,0,1,0,1,0,1,1,0,0,0
"457",73,"[ 67,  123)",0,0,1,1,0,0,0,1,1,0,0,1,0,1
"458",80,"[317,  475)",999,1,0,0,0,1,0,1,1,1,0,1,1,1
"459",50,"[931,41947]",2999,0,1,1,0,0,1,1,0,1,1,0,0,0
"460",59,"[475,  931)",1999,0,1,1,0,0,1,1,0,0,1,1,0,0
"461",6,"[931,41947]",0,0,1,1,1,1,0,0,1,1,0,0,0,0
"462",98,"[246,  317)",299,0,0,1,0,0,0,1,1,1,0,1,1,1
"463",98,"[475,  931)",2499,0,0,1,0,0,1,1,0,0,1,1,0,0
"464",25,"[ 67,  123)",0,0,1,1,1,0,1,0,1,0,0,1,0,0
"465",28,"[317,  475)",1999,1,0,1,1,0,1,1,0,0,1,0,0,0
"466",93,"[931,41947]",1299,1,1,1,0,0,0,1,0,0,1,0,0,0
"467",50,"[165,  203)",1499,0,0,1,0,0,1,1,1,0,1,1,1,1
"468",7,"[165,  203)",1499,1,0,1,1,0,1,1,0,0,0,0,0,0
"469",73,"[931,41947]",1499,1,0,0,1,0,1,1,1,0,1,0,0,0
"470",80,"[931,41947]",999,1,1,1,1,1,1,1,1,0,0,0,0,0
"471",52,"[246,  317)",699,1,1,0,0,1,0,1,0,0,0,1,0,0
"472",41,"[931,41947]",2499,1,1,0,1,1,1,1,0,0,1,1,0,0
"473",62,"[317,  475)",499,1,1,0,0,1,0,1,1,1,0,0,0,0
"474",84,"[475,  931)",3999,0,0,1,0,0,1,1,0,0,1,1,0,0
"475",52,"[475,  931)",1999,0,1,1,0,1,1,1,0,0,1,1,0,0
"476",25,"[165,  203)",0,1,0,0,0,1,0,0,1,1,0,0,1,0
"477",21,"[931,41947]",1999,1,0,1,0,0,1,1,0,0,1,0,1,0
"478",47,"[931,41947]",2999,0,1,1,1,0,1,1,0,0,1,1,0,0
"479",77,"[165,  203)",299,0,0,1,0,0,1,1,0,0,1,0,1,1
"481",93,"[475,  931)",1499,0,0,1,0,0,1,1,0,0,1,1,0,0
"482",56,"[123,  165)",1499,0,1,1,0,0,1,1,1,1,0,1,0,1
"483",90,"[475,  931)",1499,0,0,1,1,0,1,1,1,0,1,0,1,0
"484",34,"[475,  931)",999,1,1,1,0,1,1,1,0,0,1,0,0,0
"485",15,"[475,  931)",799,0,1,1,0,0,1,1,0,0,0,0,0,0
"486",84,"[246,  317)",999,0,1,1,0,0,1,1,0,0,0,0,1,0
"487",45,"[931,41947]",0,1,1,1,0,1,0,1,0,0,0,0,0,0
"488",67,"[931,41947]",3999,0,1,1,1,0,1,1,0,0,1,0,0,0
"489",62,"[931,41947]",0,0,1,1,1,1,1,1,1,0,1,0,0,0
"490",31,"[931,41947]",2999,1,1,1,1,1,1,1,0,0,0,0,0,0
"491",29,"[246,  317)",999,0,1,1,1,0,1,1,0,0,0,0,0,0
"492",90,"[475,  931)",599,1,1,0,0,1,0,1,0,0,1,1,0,1
"493",95,"[475,  931)",0,0,0,1,0,0,0,1,0,0,0,0,0,0
"494",70,"[165,  203)",999,1,0,1,0,0,0,1,1,0,0,0,0,0
"495",70,"[246,  317)",1299,1,1,1,0,0,0,1,0,0,0,0,0,0
"497",45,"[317,  475)",899,0,0,1,0,0,1,1,0,0,1,0,1,0
"498",90,"[317,  475)",999,0,1,1,1,0,1,1,0,0,1,0,0,0
"499",90,"[246,  317)",999,0,1,1,1,0,1,1,0,0,1,0,0,0
"501",50,"[475,  931)",599,0,1,1,1,0,1,1,1,0,0,0,0,1
"502",70,"[475,  931)",999,1,1,1,1,0,1,1,0,0,1,0,1,0
"503",65,"[475,  931)",499,0,1,1,0,0,0,1,0,0,1,1,0,1
"504",56,"[317,  475)",1999,0,1,1,1,0,1,1,0,0,1,0,0,0
"505",98,"[931,41947]",1499,1,1,1,0,0,1,1,0,0,0,1,0,0
"507",65,"[ 67,  123)",199,1,0,1,1,1,1,1,1,1,0,1,1,1
"508",67,"[931,41947]",2999,0,1,1,0,1,1,1,1,0,1,0,0,0
"509",70,"[203,  246)",499,0,0,0,0,0,0,1,1,0,1,0,0,0
"510",35,"[317,  475)",0,0,1,1,1,0,1,0,0,0,0,0,0,0
"511",25,"[931,41947]",0,1,1,1,0,1,1,1,0,0,0,0,0,0
"512",50,"[931,41947]",0,1,1,1,1,1,1,0,0,0,1,0,0,0
"513",90,"[475,  931)",999,0,0,0,1,0,1,1,0,0,1,1,0,1
"514",90,"[317,  475)",3999,0,1,1,0,0,1,1,0,0,1,1,0,0
"515",39,"[931,41947]",0,0,1,1,1,0,1,1,0,0,0,0,0,0
"516",67,"[931,41947]",1999,0,1,1,0,0,1,1,0,1,1,1,0,0
"517",31,"[475,  931)",0,0,1,1,0,0,1,1,0,0,0,0,0,0
"519",22,"[ 67,  123)",299,0,1,1,0,0,1,1,0,0,0,0,0,0
"520",77,"[475,  931)",1799,1,1,1,1,1,1,1,1,0,0,0,1,1
"521",39,"[475,  931)",2999,0,1,1,1,0,1,1,0,0,0,1,1,0
"522",22,"[475,  931)",1999,0,1,1,1,0,1,1,0,0,1,1,0,0
"523",95,"[475,  931)",0,0,0,1,1,0,1,1,1,0,1,1,1,1
"524",90,"[123,  165)",0,0,1,1,1,0,0,1,1,0,0,0,0,1
"526",90,"[475,  931)",2999,0,0,1,0,0,1,1,0,0,1,1,0,0
"527",50,"[ 67,  123)",799,0,0,0,0,0,1,1,1,1,1,1,1,1
"528",87,"[931,41947]",999,1,1,1,0,1,1,1,1,0,0,1,0,0
"529",73,"[931,41947]",999,1,1,1,0,1,0,1,0,0,0,0,0,0
"530",93,"[ 22,   67)",0,0,0,0,0,0,0,1,1,1,0,1,1,1
"531",34,"[931,41947]",4499,1,1,1,0,1,1,1,0,0,1,0,0,0
"532",99,"[ 67,  123)",0,0,1,1,0,0,0,1,1,1,0,0,0,1
"534",77,"[475,  931)",1499,0,0,1,0,0,0,1,1,0,1,1,0,1
"535",17,"[ 67,  123)",699,0,0,1,1,0,0,1,0,0,1,0,0,0
"536",87,"[317,  475)",999,0,0,0,1,0,1,1,0,0,1,0,0,1
"537",54,"[317,  475)",0,1,1,1,0,0,0,1,0,1,0,0,0,1
"538",32,"[317,  475)",0,0,1,1,1,0,1,1,1,1,0,0,0,1
"539",50,"[931,41947]",999,1,0,1,1,0,1,1,0,0,0,1,0,0
"540",70,"[931,41947]",1799,1,0,0,1,0,1,1,1,0,1,1,0,0
"541",84,"[317,  475)",599,1,1,1,0,1,0,1,1,1,0,1,0,0
"542",65,"[475,  931)",1999,1,1,1,0,0,0,1,0,0,0,0,0,1
"543",77,"[317,  475)",999,0,1,1,1,0,1,1,1,0,0,0,0,1
"544",54,"[246,  317)",999,1,0,0,0,1,0,1,1,1,0,0,1,1
"545",65,"[317,  475)",899,0,0,1,0,0,1,1,0,0,0,0,1,0
"546",73,"[931,41947]",0,1,1,1,1,1,1,1,1,1,0,0,0,0
"547",87,"[246,  317)",1499,0,0,1,0,0,1,1,1,0,0,1,0,1
"548",59,"[475,  931)",1999,0,1,1,0,0,1,1,0,0,1,0,0,0
"549",87,"[931,41947]",1999,0,1,1,0,0,1,1,0,1,0,0,1,0
"550",17,"[ 67,  123)",0,0,1,1,1,0,1,0,1,0,0,0,0,1
"551",90,"[165,  203)",999,0,0,0,0,0,1,1,1,1,1,1,1,1
"552",20,"[931,41947]",1999,1,1,0,0,1,0,1,0,0,0,1,0,0
"553",70,"[475,  931)",1499,1,1,1,0,0,0,1,0,0,0,0,0,0
"555",67,"[475,  931)",999,0,0,1,1,0,1,1,0,0,1,1,0,0
"556",52,"[475,  931)",0,1,0,1,1,1,0,0,0,0,0,0,0,0
"557",93,"[475,  931)",999,1,1,0,0,1,1,1,0,0,0,0,0,0
"558",93,"[931,41947]",1999,0,1,1,1,0,1,1,0,0,1,0,0,0
"559",67,"[246,  317)",699,0,0,1,0,0,1,1,0,0,0,0,1,0
"560",90,"[931,41947]",1999,1,1,1,0,1,1,1,1,0,1,0,0,0
"561",62,"[246,  317)",1999,0,1,1,0,0,1,1,0,0,0,0,0,0
"562",62,"[123,  165)",1999,0,1,1,0,0,1,1,0,0,0,0,0,0
"563",84,"[475,  931)",1999,1,0,1,1,0,0,1,0,0,0,1,0,0
"564",62,"[123,  165)",1299,0,0,1,0,0,0,1,1,0,1,0,0,1
"565",43,"[931,41947]",2999,0,1,1,1,0,1,1,0,0,1,0,0,0
"566",70,"[165,  203)",999,1,1,0,0,1,0,1,1,0,1,1,0,1
"567",9,"[246,  317)",0,0,1,1,1,0,0,1,0,0,0,0,0,0
"568",13,"[ 67,  123)",599,0,1,1,0,0,0,0,1,1,0,0,0,0
"569",87,"[931,41947]",1999,0,0,1,1,0,1,1,0,0,1,0,0,0
"570",98,"[165,  203)",1499,0,0,1,0,0,1,1,1,0,1,1,1,1
"571",70,"[246,  317)",999,0,1,1,0,0,1,1,1,0,1,1,0,0
"573",73,"[931,41947]",1999,1,1,0,0,1,0,1,0,0,0,1,0,0
"574",47,"[931,41947]",2999,0,1,1,1,0,1,1,1,0,1,0,0,0
"575",59,"[317,  475)",999,0,1,1,0,0,1,1,0,0,1,1,0,0
"576",90,"[475,  931)",999,0,1,1,0,0,0,1,1,0,0,1,0,1
"577",77,"[317,  475)",1999,0,0,0,0,0,1,1,1,0,1,1,1,1
"578",56,"[475,  931)",1999,0,0,1,1,0,1,1,0,0,1,1,0,0
"579",59,"[931,41947]",2999,1,1,1,1,0,1,1,0,0,1,0,0,0
"580",87,"[475,  931)",999,1,0,1,1,0,1,1,0,0,0,0,1,0
"581",9,"[ 67,  123)",0,0,1,1,1,0,1,0,0,0,0,0,0,0
"582",65,"[931,41947]",1999,0,1,1,1,0,1,1,0,0,1,1,0,0
"583",70,"[931,41947]",1999,0,0,1,1,0,1,1,0,0,1,1,0,0
"584",8,"[ 67,  123)",599,0,0,1,0,1,0,1,0,0,0,0,0,0
"585",47,"[ 22,   67)",999,0,0,0,0,0,1,0,1,1,1,0,0,0
"586",41,"[ 67,  123)",0,0,0,0,0,0,1,1,1,1,1,1,0,0
"587",90,"[475,  931)",999,1,0,1,1,0,1,1,0,0,1,0,0,0
"588",87,"[246,  317)",999,0,0,0,0,0,1,1,1,1,1,1,1,1
"589",47,"[931,41947]",999,1,1,1,0,1,0,1,0,0,0,0,0,0
"590",93,"[475,  931)",1999,0,1,1,0,0,1,1,0,0,0,1,0,0
"591",65,"[475,  931)",1499,0,1,1,0,1,1,1,0,0,1,1,0,0
"592",59,"[475,  931)",1499,0,1,1,1,0,1,1,1,0,0,0,0,0
"593",65,"[931,41947]",2499,1,1,0,0,0,0,1,0,0,0,0,0,0
"594",80,"[165,  203)",699,0,0,1,0,0,1,1,0,0,1,0,0,0
"596",98,"[203,  246)",999,1,0,1,0,0,1,1,1,0,0,1,1,1
"597",23,"[475,  931)",1999,0,1,1,0,0,0,1,0,0,1,0,0,0
"599",65,"[165,  203)",999,0,0,1,0,0,0,1,1,1,0,1,0,1
"600",95,"[246,  317)",1499,0,0,1,0,0,1,1,1,0,0,1,0,1
"601",47,"[931,41947]",2499,1,1,1,0,1,1,1,0,0,1,0,0,0
"602",99,"[931,41947]",2000,1,1,0,0,1,0,1,1,1,0,0,0,0
"603",32,"[475,  931)",0,1,1,1,0,1,1,1,0,0,0,0,0,0
"604",23,"[931,41947]",1999,0,1,1,0,0,0,1,0,0,1,1,0,0
"606",41,"[931,41947]",2999,0,1,1,0,1,0,1,1,1,1,0,0,0
"607",62,"[317,  475)",999,1,1,1,1,0,0,1,0,0,1,0,0,0
"608",59,"[317,  475)",1999,0,0,1,0,0,1,1,0,0,1,1,0,0
"609",39,"[475,  931)",599,0,1,1,0,0,1,1,0,0,1,0,0,0
"610",67,"[931,41947]",3999,1,1,0,0,1,1,1,0,0,1,1,0,0
"611",93,"[203,  246)",999,0,0,0,0,0,1,1,1,1,1,1,1,1
"612",87,"[165,  203)",999,0,0,1,0,0,0,1,1,1,0,1,0,0
"613",45,"[123,  165)",499,0,0,1,0,1,0,1,1,0,1,0,0,0
"614",87,"[931,41947]",2499,0,1,1,1,0,1,1,1,0,1,0,0,0
"615",80,"[931,41947]",1499,0,1,1,0,0,1,1,1,0,0,1,0,1
"616",25,"[475,  931)",0,0,1,1,0,0,1,1,0,0,0,0,0,0
"617",70,"[317,  475)",0,0,1,1,1,0,0,1,1,0,0,0,0,0
"618",2,"[931,41947]",5999,0,0,1,0,1,1,1,1,0,1,1,0,0
"619",23,"[931,41947]",2999,1,1,1,1,1,1,1,0,0,1,0,0,0
"621",67,"[475,  931)",0,1,1,0,1,0,0,1,1,0,0,0,0,0
"622",95,"[475,  931)",3999,0,0,1,0,1,1,1,1,0,1,1,1,0
"623",31,"[931,41947]",0,0,1,1,1,0,1,0,0,1,0,0,0,1
"624",39,"[931,41947]",0,0,1,1,1,0,1,1,0,0,0,0,0,0
"625",56,"[203,  246)",699,0,0,1,0,0,1,1,0,0,0,0,1,0
"626",84,"[123,  165)",999,1,0,0,0,1,0,1,1,0,1,1,0,1
"627",32,"[475,  931)",1499,0,1,1,1,0,1,1,0,0,0,0,0,0
"628",12,"[ 67,  123)",699,1,1,0,1,0,0,1,0,0,0,0,0,0
"629",59,"[246,  317)",0,0,1,1,0,0,1,1,1,0,0,0,0,1
"631",54,"[246,  317)",2499,1,1,0,0,0,0,1,1,0,0,1,0,0
"632",67,"[931,41947]",2999,0,1,1,0,0,1,1,0,0,0,1,0,1
"633",90,"[246,  317)",999,0,0,1,1,0,1,1,0,0,1,1,0,0
"634",52,"[475,  931)",0,0,0,0,0,1,0,1,1,1,0,0,0,0
"635",73,"[246,  317)",699,0,0,1,0,0,1,1,0,0,1,0,1,0
"636",47,"[931,41947]",1999,1,1,1,1,1,1,1,0,0,0,0,0,0
"637",41,"[475,  931)",1999,0,1,1,1,0,1,0,0,1,0,0,0,0
"638",52,"[931,41947]",499,0,0,1,1,0,1,1,0,0,1,0,0,0
"639",25,"[475,  931)",0,0,1,1,1,0,1,1,0,0,0,0,0,0
"640",47,"[475,  931)",1499,1,1,1,0,1,1,1,1,0,1,0,0,0
"641",20,"[203,  246)",0,0,1,1,1,0,1,0,1,1,0,0,0,1
"642",87,"[123,  165)",49,1,0,1,1,1,1,1,1,1,0,1,1,1
"643",73,"[931,41947]",1499,0,1,0,1,1,1,1,1,0,0,0,0,1
"644",67,"[165,  203)",375,0,0,1,0,0,0,0,0,0,0,0,0,0
"645",19,"[203,  246)",999,0,1,1,0,0,1,1,0,0,1,0,0,0
"646",62,"[246,  317)",699,0,0,1,0,0,1,1,0,0,0,0,1,0
"647",34,"[203,  246)",499,1,1,0,0,0,0,1,0,0,0,0,0,0
"648",43,"[165,  203)",499,1,1,1,0,1,1,1,1,1,1,0,0,0
"649",37,"[317,  475)",1999,0,1,1,0,1,1,1,1,1,0,1,0,0
"650",77,"[475,  931)",1999,1,0,0,1,0,1,1,1,0,1,1,0,1
"651",37,"[317,  475)",0,0,1,0,0,1,0,1,0,1,0,0,0,0
"652",19,"[475,  931)",1499,0,0,1,1,0,0,1,0,0,0,0,0,0
"653",73,"[475,  931)",1199,1,0,0,1,0,1,1,1,0,0,1,0,1
"654",80,"[931,41947]",1499,1,0,0,1,0,1,1,1,0,1,0,0,0
"655",13,"[123,  165)",0,1,1,1,0,0,1,1,0,0,0,0,0,0
"656",65,"[246,  317)",374,0,1,1,1,0,1,1,0,0,1,0,0,0
"657",56,"[246,  317)",2999,0,0,1,1,0,1,1,0,0,1,0,1,0
"658",39,"[931,41947]",0,0,1,1,1,0,1,0,0,0,0,0,1,0
"659",84,"[931,41947]",1999,1,1,1,0,1,0,1,0,0,1,1,0,0
"660",59,"[475,  931)",1999,1,1,1,0,0,0,1,0,0,0,1,0,0
"661",41,"[123,  165)",1999,0,0,0,0,0,1,1,1,0,1,1,0,0
"662",16,"[931,41947]",1999,1,1,0,0,1,0,1,0,0,0,0,0,0
"664",2,"[475,  931)",2999,1,1,0,0,1,0,1,0,0,1,0,0,0
"665",84,"[203,  246)",999,0,1,1,0,0,0,0,1,0,0,0,0,0
"666",98,"[165,  203)",0,0,1,1,0,0,1,1,1,0,0,1,0,0
"667",98,"[123,  165)",0,0,1,1,0,0,1,1,1,0,0,1,0,0
"668",98,"[475,  931)",1499,0,0,1,1,0,1,1,1,0,0,1,0,1
"669",43,"[123,  165)",999,1,0,1,0,0,0,1,1,0,0,0,0,0
"670",77,"[123,  165)",0,0,1,1,0,0,1,0,1,0,0,0,0,1
"671",62,"[123,  165)",199,1,1,1,1,1,1,1,1,1,0,1,1,1
"672",14,"[317,  475)",0,0,1,1,1,0,1,0,1,1,0,0,0,0
"673",39,"[ 22,   67)",0,0,1,1,1,0,1,0,1,0,0,0,0,1
"674",50,"[317,  475)",0,1,1,1,0,0,0,1,0,0,0,0,0,0
"675",7,"[475,  931)",499,0,1,1,1,1,1,0,1,0,0,0,0,0
"676",90,"[317,  475)",1499,1,1,1,0,0,1,1,0,0,0,0,0,1
"677",25,"[123,  165)",299,0,1,1,0,0,1,1,1,1,0,0,0,0
"678",67,"[475,  931)",0,0,0,1,0,0,1,1,0,0,1,0,0,0
"679",29,"[317,  475)",999,1,1,1,1,1,1,1,1,0,0,0,0,1
"680",20,"[317,  475)",999,1,1,1,0,1,1,1,0,0,0,0,0,0
"681",62,"[317,  475)",499,1,1,0,0,1,0,1,0,1,1,0,0,0
"682",59,"[317,  475)",2999,0,0,1,0,0,1,1,0,0,1,1,0,0
"683",84,"[931,41947]",999,1,0,1,1,0,1,1,1,0,0,0,0,1
"684",16,"[931,41947]",4999,1,1,1,0,1,1,1,0,0,1,0,0,0
"685",11,"[246,  317)",299,0,0,1,0,0,1,1,1,1,1,1,1,0
"686",67,"[317,  475)",1999,0,1,1,0,1,1,1,1,0,1,0,0,0
"687",54,"[246,  317)",999,0,0,1,0,0,1,1,1,0,1,0,1,0
"688",10,"[246,  317)",0,0,1,1,0,0,0,1,1,1,0,0,0,0
"689",54,"[931,41947]",0,0,1,1,1,0,1,0,0,0,0,0,0,0
"690",77,"[165,  203)",249,0,1,1,0,1,0,1,1,1,0,0,0,0
"691",84,"[165,  203)",299,0,0,1,1,0,1,1,1,0,0,1,0,1
"692",56,"[317,  475)",1999,1,0,0,0,1,1,1,0,0,0,0,0,0
"693",87,"[475,  931)",1999,0,0,1,0,0,1,1,0,0,0,1,0,1
"694",15,"[246,  317)",199,0,0,1,0,0,1,1,1,1,1,1,1,0
"695",11,"[246,  317)",199,0,0,1,0,0,1,1,1,1,1,1,1,0
"696",16,"[ 22,   67)",0,0,1,1,0,1,0,1,0,0,0,0,0,0
"697",84,"[475,  931)",999,0,0,1,1,0,1,1,0,0,1,1,0,0
"698",77,"[931,41947]",2499,1,1,0,0,1,0,1,0,0,1,0,0,0
"699",70,"[246,  317)",899,0,0,1,0,0,1,1,0,0,1,0,0,0
"700",93,"[ 67,  123)",999,0,0,1,0,0,0,1,1,0,0,1,0,1
"701",19,"[475,  931)",799,0,1,1,0,0,1,1,0,1,1,0,0,0
"702",62,"[ 22,   67)",1999,0,0,0,0,0,0,1,1,1,0,0,1,1
